Origin,Destination,Value
Park West and Cherry Orchard,Castleknock,D2
Park West and Cherry Orchard,Coolmine,D2
Park West and Cherry Orchard,Clonsilla,D2
Park West and Cherry Orchard,Hansfield,D2
Park West and Cherry Orchard,Dunboyne,D2
Park West and Cherry Orchard,M3 Parkway,D2
Park West and Cherry Orchard,Leixlip(Confey),D2
Park West and Cherry Orchard,Leixlip(Louisa Bridge),D2
Park West and Cherry Orchard,Maynooth,D2
Park West and Cherry Orchard,Kilcock,D90
Park West and Cherry Orchard,Enfield,D91
Park West and Cherry Orchard,Dublin Heuston,D2
Park West and Cherry Orchard,Clondalkin Fonthill,D1
Park West and Cherry Orchard,Kishoge,D2
Park West and Cherry Orchard,Adamstown,D2
Park West and Cherry Orchard,Hazelhatch and Celbridge,D2
Park West and Cherry Orchard,Sallins and Naas,D14
Park West and Cherry Orchard,Newbridge,D91
Park West and Cherry Orchard,Kildare,D92
Clondalkin Fonthill,Drogheda (MacBride),D91
Clondalkin Fonthill,Laytown,D91
Clondalkin Fonthill,Gormanston,D90
Clondalkin Fonthill,Balbriggan,D90
Clondalkin Fonthill,Skerries,D90
Clondalkin Fonthill,Rush and Lusk,D2
Clondalkin Fonthill,Donabate,D2
Clondalkin Fonthill,Malahide,D2
Clondalkin Fonthill,Portmarnock,D2
Clondalkin Fonthill,Clongriffin,D2
Clondalkin Fonthill,Howth,D2
Clondalkin Fonthill,Sutton,D2
Clondalkin Fonthill,Bayside,D2
Clondalkin Fonthill,Howth Junction and Donaghmede,D2
Clondalkin Fonthill,Kilbarrack,D2
Clondalkin Fonthill,Raheny,D2
Clondalkin Fonthill,Harmonstown,D2
Clondalkin Fonthill,Killester,D2
Clondalkin Fonthill,Clontarf Road,D2
Clondalkin Fonthill,Dublin Connolly,D2
Clondalkin Fonthill,Tara Street,D2
Clondalkin Fonthill,Dublin Pearse,D2
Clondalkin Fonthill,Grand Canal Dock,D2
Clondalkin Fonthill,Lansdowne Road,D2
Clondalkin Fonthill,Sandymount,D2
Clondalkin Fonthill,Sydney Parade,D2
Clondalkin Fonthill,Booterstown,D2
Clondalkin Fonthill,Blackrock,D2
Clondalkin Fonthill,Seapoint,D2
Clondalkin Fonthill,Salthill and Monkstown,D2
Clondalkin Fonthill,Dun Laoghaire (Mallin),D2
Clondalkin Fonthill,Sandycove and Glasthule,D2
Clondalkin Fonthill,Glenageary,D2
Clondalkin Fonthill,Dalkey,D2
Clondalkin Fonthill,Killiney,D2
Clondalkin Fonthill,Shankill,D2
Clondalkin Fonthill,Bray (Daly),D2
Clondalkin Fonthill,Greystones,D90
Clondalkin Fonthill,Kilcoole,D90
Clondalkin Fonthill,Wicklow,D91
Clondalkin Fonthill,Rathdrum,D92
Clondalkin Fonthill,Docklands,D2
Clondalkin Fonthill,Drumcondra,D2
Clondalkin Fonthill,Broombridge,D2
Clondalkin Fonthill,Pelletstown,D2
Clondalkin Fonthill,Ashtown,D2
Clondalkin Fonthill,Navan Road Parkway,D2
Clondalkin Fonthill,Castleknock,D2
Clondalkin Fonthill,Coolmine,D2
Clondalkin Fonthill,Clonsilla,D2
Clondalkin Fonthill,Hansfield,D2
Clondalkin Fonthill,Dunboyne,D2
Clondalkin Fonthill,M3 Parkway,D2
Clondalkin Fonthill,Leixlip(Confey),D2
Clondalkin Fonthill,Leixlip(Louisa Bridge),D2
Clondalkin Fonthill,Maynooth,D2
Clondalkin Fonthill,Kilcock,D90
Clondalkin Fonthill,Enfield,D91
Clondalkin Fonthill,Dublin Heuston,D2
Clondalkin Fonthill,Park West and Cherry Orchard,D1
Clondalkin Fonthill,Kishoge,D1
Clondalkin Fonthill,Adamstown,D2
Clondalkin Fonthill,Hazelhatch and Celbridge,D2
Clondalkin Fonthill,Sallins and Naas,D14
Clondalkin Fonthill,Newbridge,D91
Clondalkin Fonthill,Kildare,D92
Kishoge,Drogheda (MacBride),D91
Kishoge,Laytown,D91
Kishoge,Gormanston,D90
Kishoge,Balbriggan,D90
Kishoge,Skerries,D90
Kishoge,Rush and Lusk,D2
Kishoge,Donabate,D2
Kishoge,Malahide,D2
Kishoge,Portmarnock,D2
Kishoge,Clongriffin,D2
Kishoge,Howth,D2
Kishoge,Sutton,D2
Kishoge,Bayside,D2
Kishoge,Howth Junction and Donaghmede,D2
Kishoge,Kilbarrack,D2
Kishoge,Raheny,D2
Kishoge,Harmonstown,D2
Kishoge,Killester,D2
Kishoge,Clontarf Road,D2
Kishoge,Dublin Connolly,D2
Kishoge,Tara Street,D2
Kishoge,Dublin Pearse,D2
Kishoge,Grand Canal Dock,D2
Kishoge,Lansdowne Road,D2
Kishoge,Sandymount,D2
Kishoge,Sydney Parade,D2
Kishoge,Booterstown,D2
Kishoge,Blackrock,D2
Kishoge,Seapoint,D2
Kishoge,Salthill and Monkstown,D2
Kishoge,Dun Laoghaire (Mallin),D2
Kishoge,Sandycove and Glasthule,D2
Kishoge,Glenageary,D2
Kishoge,Dalkey,D2
Kishoge,Killiney,D2
Kishoge,Shankill,D2
Kishoge,Bray (Daly),D2
Kishoge,Greystones,D90
Kishoge,Kilcoole,D90
Kishoge,Wicklow,D91
Kishoge,Rathdrum,D92
Kishoge,Docklands,D2
Kishoge,Drumcondra,D2
Kishoge,Broombridge,D2
Kishoge,Pelletstown,D2
Kishoge,Ashtown,D2
Kishoge,Navan Road Parkway,D2
Kishoge,Castleknock,D2
Kishoge,Coolmine,D2
Kishoge,Clonsilla,D2
Kishoge,Hansfield,D2
Kishoge,Dunboyne,D2
Kishoge,M3 Parkway,D2
Kishoge,Leixlip(Confey),D2
Kishoge,Leixlip(Louisa Bridge),D2
Kishoge,Maynooth,D2
Kishoge,Kilcock,D90
Kishoge,Enfield,D91
Kishoge,Dublin Heuston,D2
Kishoge,Park West and Cherry Orchard,D2
Kishoge,Clondalkin Fonthill,D1
Kishoge,Adamstown,D1
Kishoge,Hazelhatch and Celbridge,D2
Kishoge,Sallins and Naas,D14
Kishoge,Newbridge,D91
Kishoge,Kildare,D92
Adamstown,Drogheda (MacBride),D91
Adamstown,Laytown,D91
Adamstown,Gormanston,D90
Adamstown,Balbriggan,D90
Adamstown,Skerries,D90
Adamstown,Rush and Lusk,D2
Adamstown,Donabate,D2
Adamstown,Malahide,D2
Adamstown,Portmarnock,D2
Adamstown,Clongriffin,D2
Adamstown,Howth,D2
Adamstown,Sutton,D2
Adamstown,Bayside,D2
Adamstown,Howth Junction and Donaghmede,D2
Adamstown,Kilbarrack,D2
Adamstown,Raheny,D2
Adamstown,Harmonstown,D2
Adamstown,Killester,D2
Adamstown,Clontarf Road,D2
Adamstown,Dublin Connolly,D2
Adamstown,Tara Street,D2
Adamstown,Dublin Pearse,D2
Adamstown,Grand Canal Dock,D2
Adamstown,Lansdowne Road,D2
Adamstown,Sandymount,D2
Adamstown,Sydney Parade,D2
Adamstown,Booterstown,D2
Adamstown,Blackrock,D2
Adamstown,Seapoint,D2
Adamstown,Salthill and Monkstown,D2
Adamstown,Dun Laoghaire (Mallin),D2
Adamstown,Sandycove and Glasthule,D2
Adamstown,Glenageary,D2
Adamstown,Dalkey,D2
Adamstown,Killiney,D2
Adamstown,Shankill,D2
Adamstown,Bray (Daly),D2
Adamstown,Greystones,D90
Adamstown,Kilcoole,D90
Adamstown,Wicklow,D91
Adamstown,Rathdrum,D92
Adamstown,Docklands,D2
Adamstown,Drumcondra,D2
Adamstown,Broombridge,D2
Adamstown,Pelletstown,D2
Adamstown,Ashtown,D2
Adamstown,Navan Road Parkway,D2
Adamstown,Castleknock,D2
Adamstown,Coolmine,D2
Adamstown,Clonsilla,D2
Adamstown,Hansfield,D2
Adamstown,Dunboyne,D2
Adamstown,M3 Parkway,D2
Adamstown,Leixlip(Confey),D2
Adamstown,Leixlip(Louisa Bridge),D2
Adamstown,Maynooth,D2
Adamstown,Kilcock,D90
Adamstown,Enfield,D91
Adamstown,Dublin Heuston,D2
Adamstown,Park West and Cherry Orchard,D2
Adamstown,Clondalkin Fonthill,D2
Adamstown,Kishoge,D1
Adamstown,Hazelhatch and Celbridge,D2
Adamstown,Sallins and Naas,D14
Adamstown,Newbridge,D91
Adamstown,Kildare,D92
Hazelhatch and Celbridge,Drogheda (MacBride),D91
Hazelhatch and Celbridge,Laytown,D91
Hazelhatch and Celbridge,Gormanston,D90
Hazelhatch and Celbridge,Balbriggan,D90
Hazelhatch and Celbridge,Skerries,D90
Hazelhatch and Celbridge,Rush and Lusk,D2
Hazelhatch and Celbridge,Donabate,D2
Hazelhatch and Celbridge,Malahide,D2
Hazelhatch and Celbridge,Portmarnock,D2
Hazelhatch and Celbridge,Clongriffin,D2
Hazelhatch and Celbridge,Howth,D2
Hazelhatch and Celbridge,Sutton,D2
Hazelhatch and Celbridge,Bayside,D2
Hazelhatch and Celbridge,Howth Junction and Donaghmede,D2
Hazelhatch and Celbridge,Kilbarrack,D2
Hazelhatch and Celbridge,Raheny,D2
Hazelhatch and Celbridge,Harmonstown,D2
Hazelhatch and Celbridge,Killester,D2
Hazelhatch and Celbridge,Clontarf Road,D2
Hazelhatch and Celbridge,Dublin Connolly,D2
Hazelhatch and Celbridge,Tara Street,D2
Hazelhatch and Celbridge,Dublin Pearse,D2
Hazelhatch and Celbridge,Grand Canal Dock,D2
Hazelhatch and Celbridge,Lansdowne Road,D2
Hazelhatch and Celbridge,Sandymount,D2
Hazelhatch and Celbridge,Sydney Parade,D2
Hazelhatch and Celbridge,Booterstown,D2
Hazelhatch and Celbridge,Blackrock,D2
Hazelhatch and Celbridge,Seapoint,D2
Hazelhatch and Celbridge,Salthill and Monkstown,D2
Hazelhatch and Celbridge,Dun Laoghaire (Mallin),D2
Hazelhatch and Celbridge,Sandycove and Glasthule,D2
Hazelhatch and Celbridge,Glenageary,D2
Hazelhatch and Celbridge,Dalkey,D2
Hazelhatch and Celbridge,Killiney,D2
Hazelhatch and Celbridge,Shankill,D2
Hazelhatch and Celbridge,Bray (Daly),D2
Hazelhatch and Celbridge,Greystones,D90
Hazelhatch and Celbridge,Kilcoole,D90
Hazelhatch and Celbridge,Wicklow,D91
Hazelhatch and Celbridge,Rathdrum,D92
Hazelhatch and Celbridge,Docklands,D2
Hazelhatch and Celbridge,Drumcondra,D2
Hazelhatch and Celbridge,Broombridge,D2
Hazelhatch and Celbridge,Pelletstown,D2
Hazelhatch and Celbridge,Ashtown,D2
Hazelhatch and Celbridge,Navan Road Parkway,D2
Hazelhatch and Celbridge,Castleknock,D2
Hazelhatch and Celbridge,Coolmine,D2
Hazelhatch and Celbridge,Clonsilla,D2
Hazelhatch and Celbridge,Hansfield,D2
Hazelhatch and Celbridge,Dunboyne,D2
Hazelhatch and Celbridge,M3 Parkway,D2
Hazelhatch and Celbridge,Leixlip(Confey),D2
Hazelhatch and Celbridge,Leixlip(Louisa Bridge),D2
Hazelhatch and Celbridge,Maynooth,D2
Hazelhatch and Celbridge,Kilcock,D90
Hazelhatch and Celbridge,Enfield,D91
Hazelhatch and Celbridge,Dublin Heuston,D2
Hazelhatch and Celbridge,Park West and Cherry Orchard,D2
Hazelhatch and Celbridge,Clondalkin Fonthill,D2
Hazelhatch and Celbridge,Kishoge,D2
Hazelhatch and Celbridge,Adamstown,D2
Hazelhatch and Celbridge,Sallins and Naas,D14
Hazelhatch and Celbridge,Newbridge,D91
Hazelhatch and Celbridge,Kildare,D92
Sallins and Naas,Drogheda (MacBride),D92
Sallins and Naas,Laytown,D92
Sallins and Naas,Gormanston,D91
Sallins and Naas,Balbriggan,D91
Sallins and Naas,Skerries,D91
Sallins and Naas,Rush and Lusk,D90
Sallins and Naas,Donabate,D90
Sallins and Naas,Malahide,D90
Sallins and Naas,Portmarnock,D90
Sallins and Naas,Clongriffin,D90
Sallins and Naas,Howth,D90
Sallins and Naas,Sutton,D90
Sallins and Naas,Bayside,D90
Sallins and Naas,Howth Junction and Donaghmede,D90
Sallins and Naas,Kilbarrack,D90
Sallins and Naas,Raheny,D90
Sallins and Naas,Harmonstown,D90
Sallins and Naas,Killester,D90
Sallins and Naas,Clontarf Road,D90
Sallins and Naas,Dublin Connolly,D90
Sallins and Naas,Tara Street,D90
Sallins and Naas,Dublin Pearse,D90
Sallins and Naas,Grand Canal Dock,D90
Sallins and Naas,Lansdowne Road,D90
Sallins and Naas,Sandymount,D90
Sallins and Naas,Sydney Parade,D90
Sallins and Naas,Booterstown,D90
Sallins and Naas,Blackrock,D90
Sallins and Naas,Seapoint,D90
Sallins and Naas,Salthill and Monkstown,D90
Sallins and Naas,Dun Laoghaire (Mallin),D90
Sallins and Naas,Sandycove and Glasthule,D90
Sallins and Naas,Glenageary,D90
Sallins and Naas,Dalkey,D90
Sallins and Naas,Killiney,D90
Sallins and Naas,Shankill,D90
Sallins and Naas,Bray (Daly),D90
Sallins and Naas,Greystones,D91
Sallins and Naas,Kilcoole,D91
Sallins and Naas,Wicklow,D92
Sallins and Naas,Rathdrum,D93
Sallins and Naas,Docklands,D90
Sallins and Naas,Drumcondra,D90
Sallins and Naas,Broombridge,D90
Sallins and Naas,Pelletstown,D90
Sallins and Naas,Ashtown,D90
Sallins and Naas,Navan Road Parkway,D90
Sallins and Naas,Castleknock,D90
Sallins and Naas,Coolmine,D90
Sallins and Naas,Clonsilla,D90
Sallins and Naas,Hansfield,D90
Sallins and Naas,Dunboyne,D90
Sallins and Naas,M3 Parkway,D90
Sallins and Naas,Leixlip(Confey),D90
Sallins and Naas,Leixlip(Louisa Bridge),D90
Sallins and Naas,Maynooth,D90
Sallins and Naas,Kilcock,D91
Sallins and Naas,Enfield,D92
Sallins and Naas,Dublin Heuston,D90
Sallins and Naas,Park West and Cherry Orchard,D14
Sallins and Naas,Clondalkin Fonthill,D14
Sallins and Naas,Kishoge,D14
Sallins and Naas,Adamstown,D14
Sallins and Naas,Hazelhatch and Celbridge,D14
Sallins and Naas,Newbridge,D11
Sallins and Naas,Kildare,D11
Newbridge,Drogheda (MacBride),D93
Newbridge,Laytown,D93
Newbridge,Gormanston,D92
Newbridge,Balbriggan,D92
Newbridge,Skerries,D92
Newbridge,Rush and Lusk,D91
Newbridge,Donabate,D91
Newbridge,Malahide,D91
Newbridge,Portmarnock,D91
Newbridge,Clongriffin,D91
Newbridge,Howth,D91
Newbridge,Sutton,D91
Newbridge,Bayside,D91
Newbridge,Howth Junction and Donaghmede,D91
Newbridge,Kilbarrack,D91
Newbridge,Raheny,D91
Newbridge,Harmonstown,D91
Newbridge,Killester,D91
Newbridge,Clontarf Road,D91
Newbridge,Dublin Connolly,D91
Newbridge,Tara Street,D91
Newbridge,Dublin Pearse,D91
Newbridge,Grand Canal Dock,D91
Newbridge,Lansdowne Road,D91
Newbridge,Sandymount,D91
Newbridge,Sydney Parade,D91
Newbridge,Booterstown,D91
Newbridge,Blackrock,D91
Newbridge,Seapoint,D91
Newbridge,Salthill and Monkstown,D91
Newbridge,Dun Laoghaire (Mallin),D91
Newbridge,Sandycove and Glasthule,D91
Newbridge,Glenageary,D91
Newbridge,Dalkey,D91
Newbridge,Killiney,D91
Newbridge,Shankill,D91
Newbridge,Bray (Daly),D91
Newbridge,Greystones,D92
Newbridge,Kilcoole,D92
Newbridge,Wicklow,D93
Newbridge,Rathdrum,D94
Newbridge,Docklands,D91
Newbridge,Drumcondra,D91
Newbridge,Broombridge,D91
Newbridge,Pelletstown,D91
Newbridge,Ashtown,D91
Newbridge,Navan Road Parkway,D91
Newbridge,Castleknock,D91
Newbridge,Coolmine,D91
Newbridge,Clonsilla,D91
Newbridge,Hansfield,D91
Newbridge,Dunboyne,D91
Newbridge,M3 Parkway,D91
Newbridge,Leixlip(Confey),D91
Newbridge,Leixlip(Louisa Bridge),D91
Newbridge,Maynooth,D91
Newbridge,Kilcock,D92
Newbridge,Enfield,D93
Newbridge,Dublin Heuston,D91
Newbridge,Park West and Cherry Orchard,D91
Newbridge,Clondalkin Fonthill,D91
Newbridge,Kishoge,D91
Newbridge,Adamstown,D91
Newbridge,Hazelhatch and Celbridge,D91
Newbridge,Sallins and Naas,D11
Newbridge,Kildare,D10
Kildare,Drogheda (MacBride),D94
Kildare,Laytown,D94
Kildare,Gormanston,D93
Kildare,Balbriggan,D93
Kildare,Skerries,D93
Kildare,Rush and Lusk,D92
Kildare,Donabate,D92
Kildare,Malahide,D92
Kildare,Portmarnock,D92
Kildare,Clongriffin,D92
Kildare,Howth,D92
Kildare,Sutton,D92
Kildare,Bayside,D92
Kildare,Howth Junction and Donaghmede,D92
Kildare,Kilbarrack,D92
Kildare,Raheny,D92
Kildare,Harmonstown,D92
Kildare,Killester,D92
Kildare,Clontarf Road,D92
Kildare,Dublin Connolly,D92
Kildare,Tara Street,D92
Kildare,Dublin Pearse,D92
Kildare,Grand Canal Dock,D92
Kildare,Lansdowne Road,D92
Kildare,Sandymount,D92
Kildare,Sydney Parade,D92
Kildare,Booterstown,D92
Kildare,Blackrock,D92
Kildare,Seapoint,D92
Kildare,Salthill and Monkstown,D92
Kildare,Dun Laoghaire (Mallin),D92
Kildare,Sandycove and Glasthule,D92
Kildare,Glenageary,D92
Kildare,Dalkey,D92
Kildare,Killiney,D92
Kildare,Shankill,D92
Kildare,Bray (Daly),D92
Kildare,Greystones,D93
Kildare,Kilcoole,D93
Kildare,Wicklow,D94
Kildare,Rathdrum,D95
Kildare,Docklands,D92
Kildare,Drumcondra,D92
Kildare,Broombridge,D92
Kildare,Pelletstown,D92
Kildare,Ashtown,D92
Kildare,Navan Road Parkway,D92
Kildare,Castleknock,D92
Kildare,Coolmine,D92
Kildare,Clonsilla,D92
Kildare,Hansfield,D92
Kildare,Dunboyne,D92
Kildare,M3 Parkway,D92
Kildare,Leixlip(Confey),D92
Kildare,Leixlip(Louisa Bridge),D92
Kildare,Maynooth,D92
Kildare,Kilcock,D93
Kildare,Enfield,D94
Kildare,Dublin Heuston,D92
Kildare,Park West and Cherry Orchard,D92
Kildare,Clondalkin Fonthill,D92
Kildare,Kishoge,D92
Kildare,Adamstown,D92
Kildare,Hazelhatch and Celbridge,D92
Kildare,Sallins and Naas,D11
Kildare,Newbridge,D10
